51075.420831 r 19.140 0.012
51075.421664 i 18.906 0.015
51075.422498 u 19.718 0.032
51075.423331 z 18.900 0.056
51075.424164 g 19.313 0.012
51818.390473 r 19.359 0.014
51818.391306 i 19.082 0.015
51818.392140 u 19.887 0.039
51818.392973 z 19.048 0.049
51818.393806 g 19.548 0.013
52171.378614 r 19.330 0.014
52171.379447 i 19.108 0.017
52171.380281 u 19.946 0.042
52171.381114 z 18.956 0.042
52171.381947 g 19.517 0.013
52173.354858 r 19.312 0.015
52173.355691 i 19.110 0.018
52173.356525 u 19.902 0.043
52173.357358 z 18.962 0.058
52173.358191 g 19.473 0.013
52224.334991 r 19.488 0.016
52224.335824 i 19.041 0.015
52224.336658 u 19.903 0.039
52224.337491 z 19.025 0.047
52224.338324 g 19.531 0.013
52234.291497 r 19.358 0.015
52234.292330 i 19.113 0.016
52234.293164 u 19.997 0.048
52234.293997 z 18.998 0.044
52234.294830 g 19.625 0.016
52261.254852 r 19.389 0.014
52261.255685 i 19.139 0.015
52261.256519 u 20.052 0.046
52261.257352 z 19.080 0.044
52261.258185 g 19.616 0.014
52283.122225 r 19.461 0.019
52283.123058 i 19.169 0.021
52283.123892 u 20.059 0.052
52283.124725 z 19.106 0.070
52283.125558 g 19.658 0.016
52287.135348 r 19.398 0.015
52287.136181 i 19.119 0.017
52287.137015 u 20.058 0.045
52287.137848 z 19.002 0.048
52287.138681 g 19.592 0.014
52552.454041 r 19.269 0.013
52552.454874 i 19.041 0.014
52552.455708 u 19.805 0.037
52552.456541 z 18.913 0.043
52552.457374 g 19.410 0.012
52557.428402 r 19.163 0.013
52557.429235 i 19.004 0.015
52557.430069 u 19.759 0.037
52557.430902 z 18.928 0.054
52557.431735 g 19.385 0.012
52585.329730 r 19.415 0.014
52585.330563 i 18.986 0.014
52585.331397 u 19.755 0.033
52585.332230 z 18.912 0.044
52585.333063 g 19.428 0.012
52908.402969 r 19.210 0.013
52908.403802 i 18.973 0.015
52908.404636 u 19.778 0.039
52908.405469 z 18.999 0.047
52908.406302 g 19.371 0.012
52912.382408 r 19.215 0.013
52912.383241 i 19.003 0.014
52912.384075 u 19.821 0.041
52912.384908 z 18.951 0.042
52912.385741 g 19.383 0.012
52934.334875 r 19.231 0.014
52934.335708 i 18.980 0.015
52934.336542 u 19.810 0.039
52934.337375 z 18.887 0.047
52934.338208 g 19.402 0.012
52936.330802 r 19.216 0.012
52936.331635 i 18.989 0.014
52936.332469 u 19.773 0.035
52936.333302 z 19.013 0.044
52936.334135 g 19.416 0.012
53270.394852 r 19.233 0.015
53270.395685 i 18.990 0.016
53270.396519 u 19.883 0.034
53270.397352 z 18.966 0.036
53270.398185 g 19.431 0.017
53272.444800 r 19.229 0.013
53272.445633 i 18.989 0.015
53272.446467 u 19.833 0.041
53272.447300 z 18.928 0.047
53272.448133 g 19.394 0.012
53286.413519 r 19.227 0.014
53286.414352 i 18.988 0.015
53286.415186 u 19.771 0.049
53286.416019 z 18.935 0.048
53286.416852 g 19.370 0.014
53288.372011 r 19.219 0.013
53288.372844 i 18.984 0.015
53288.373678 u 19.707 0.038
53288.374511 z 18.963 0.045
53288.375344 g 19.376 0.012
#53294.419684 r -99.000 0.044
53294.420517 i 18.922 0.045
