51075.401714 r 19.407 0.015
51075.402547 i 19.157 0.020
51075.403381 u 19.873 0.034
51075.404214 z 19.049 0.063
51075.405047 g 19.664 0.016
51081.385431 r 19.449 0.017
51081.386264 i 19.206 0.018
51081.387098 u 19.941 0.045
51081.387931 z 19.220 0.057
51081.388764 g 19.593 0.015
51819.456559 r 19.264 0.016
51819.457392 i 19.031 0.018
51819.458226 u 19.522 0.052
51819.459059 z 19.102 0.068
51819.459892 g 19.347 0.015
51875.200413 r 19.175 0.014
51875.201246 i 18.942 0.014
51875.202080 u 19.474 0.032
51875.202913 z 19.043 0.052
51875.203746 g 19.246 0.011
52225.281228 r 19.230 0.013
52225.282061 i 18.976 0.013
52225.282895 u 19.683 0.041
52225.283728 z 19.036 0.044
52225.284561 g 19.352 0.012
52288.115650 r 19.235 0.015
52288.116483 i 19.028 0.015
52288.117317 u 19.709 0.043
52288.118150 z 19.086 0.047
52288.118983 g 19.440 0.013
52551.388939 r 19.099 0.012
52551.389772 i 18.899 0.013
52551.390606 u 19.411 0.033
52551.391439 z 18.898 0.040
52551.392272 g 19.195 0.011
52558.421814 r 19.123 0.013
52558.422647 i 18.924 0.012
52558.423481 u 19.482 0.034
52558.424314 z 18.984 0.039
52558.425147 g 19.258 0.011
52576.254866 r 19.113 0.015
52576.255699 i 18.923 0.016
52576.256533 u 19.509 0.035
52576.257366 z 18.983 0.049
52576.258199 g 19.245 0.013
52578.293421 r 19.117 0.013
52578.294254 i 18.957 0.014
52578.295088 u 19.409 0.033
52578.295921 z 19.065 0.047
52578.296754 g 19.240 0.011
52585.256401 r 19.087 0.013
52585.257234 i 18.954 0.014
52585.258068 u 19.455 0.031
52585.258901 z 18.995 0.052
52585.259734 g 19.229 0.010
52909.423036 r 19.089 0.012
52909.423869 i 18.880 0.012
52909.424703 u 19.380 0.031
52909.425536 z 18.917 0.037
52909.426369 g 19.197 0.011
52910.393277 r 19.078 0.014
52910.394110 i 18.909 0.015
52910.394944 u 19.415 0.034
52910.395777 z 19.033 0.046
52910.396610 g 19.195 0.012
52935.320447 r 19.105 0.014
52935.321280 i 18.867 0.014
52935.322114 u 19.474 0.037
52935.322947 z 18.872 0.051
52935.323780 g 19.216 0.012
52963.243525 r 19.075 0.012
52963.244358 i 18.882 0.011
52963.245192 u 19.367 0.030
52963.246025 z 18.942 0.034
52963.246858 g 19.205 0.010
52971.234439 r 19.061 0.015
52971.235272 i 18.908 0.020
52971.236106 u 19.408 0.053
52971.236939 z 18.919 0.062
52971.237772 g 19.201 0.014
53351.165827 r 19.205 0.013
53351.166660 i 18.988 0.015
53351.167494 u 19.645 0.036
53351.168327 z 19.069 0.051
53351.169160 g 19.356 0.012
53622.422878 r 19.237 0.013
53622.423711 i 18.987 0.013
53622.424545 u 19.540 0.036
53622.425378 z 19.051 0.040
53622.426211 g 19.379 0.012
53634.372350 r 19.205 0.027
53634.373183 i 18.969 0.019
53634.374017 u 19.597 0.078
53634.374850 z 19.038 0.047
53634.375683 g 19.405 0.029
53638.413686 r 19.210 0.014
53638.414519 i 18.990 0.014
53638.415353 u 19.567 0.040
53638.416186 z 19.057 0.042
53638.417019 g 19.380 0.014
53640.377721 r 19.234 0.014
53640.378554 i 18.989 0.014
53640.379388 u 19.606 0.045
53640.380221 z 19.099 0.046
53640.381054 g 19.368 0.013
53646.439131 r 19.155 0.020
53646.439964 i 18.946 0.022
53646.440798 u 19.447 0.068
53646.441631 z 18.947 0.085
53646.442464 g 19.467 0.020
53655.349896 r 19.208 0.013
53655.350729 i 18.963 0.014
53655.351563 u 19.529 0.037
53655.352396 z 19.010 0.046
53655.353229 g 19.347 0.012
53663.439551 r 19.190 0.024
53663.440384 i 18.935 0.018
53663.441218 u 19.660 0.109
53663.442051 z 18.973 0.054
53663.442884 g 19.340 0.029
53664.374852 r 19.189 0.032
53664.375685 i 18.947 0.027
53664.376519 u 19.647 0.085
53664.377352 z 19.020 0.072
53664.378185 g 19.356 0.027
53665.439484 r 19.210 0.017
53665.440317 i 18.992 0.017
53665.441151 u 19.502 0.065
53665.441984 z 19.047 0.064
53665.442817 g 19.388 0.020
53668.428100 r 19.186 0.020
53668.428933 i 18.946 0.018
53668.429767 u 19.510 0.066
53668.430600 z 19.034 0.067
53668.431433 g 19.399 0.020
53669.334096 r 19.197 0.028
53669.334929 i 19.006 0.018
53669.335763 u 19.552 0.050
53669.336596 z 19.000 0.057
53669.337429 g 19.343 0.017
53670.434074 r 19.179 0.017
53670.434907 i 18.996 0.018
53670.435741 u 19.665 0.067
53670.436574 z 19.126 0.061
53670.437407 g 19.345 0.017
53671.418849 r 19.201 0.017
53671.419682 i 18.985 0.015
