51081.401571 r 19.263 0.015
51081.402404 i 19.034 0.017
51081.403238 u 19.867 0.050
51081.404071 z 18.748 0.046
51081.404904 g 19.644 0.016
51819.472702 r 19.177 0.016
51819.473535 i 18.901 0.017
51819.474369 u 19.812 0.050
51819.475202 z 18.625 0.041
51819.476035 g 19.567 0.015
51875.216530 r 19.209 0.013
51875.217363 i 18.903 0.015
51875.218197 u 19.833 0.039
51875.219030 z 18.640 0.037
51875.219863 g 19.536 0.013
52225.297360 r 19.184 0.013
52225.298193 i 18.886 0.014
52225.299027 u 19.882 0.042
52225.299860 z 18.588 0.032
52225.300693 g 19.551 0.013
52288.131784 r 19.188 0.014
52288.132617 i 18.886 0.015
52288.133451 u 19.931 0.045
52288.134284 z 18.605 0.033
52288.135117 g 19.572 0.014
52551.405072 r 19.241 0.013
52551.405905 i 18.918 0.015
52551.406739 u 19.831 0.042
52551.407572 z 18.607 0.036
52551.408405 g 19.624 0.014
52558.437943 r 19.231 0.013
52558.438776 i 18.913 0.014
52558.439610 u 19.891 0.039
52558.440443 z 18.578 0.031
52558.441276 g 19.601 0.013
52578.309553 r 19.180 0.012
52578.310386 i 18.889 0.014
52578.311220 u 19.794 0.038
52578.312053 z 18.598 0.032
52578.312886 g 19.549 0.012
52585.272533 r 19.183 0.013
52585.273366 i 18.874 0.016
52585.274200 u 19.883 0.040
52585.275033 z 18.573 0.039
52585.275866 g 19.580 0.013
52909.439166 r 19.086 0.012
52909.439999 i 18.854 0.013
52909.440833 u 19.624 0.035
52909.441666 z 18.519 0.029
52909.442499 g 19.378 0.011
52910.409410 r 19.081 0.013
52910.410243 i 18.834 0.014
52910.411077 u 19.575 0.038
52910.411910 z 18.529 0.034
52910.412743 g 19.359 0.012
52935.336580 r 19.057 0.013
52935.337413 i 18.793 0.015
52935.338247 u 19.697 0.039
52935.339080 z 18.557 0.037
52935.339913 g 19.350 0.012
52963.259656 r 19.056 0.012
52963.260489 i 18.787 0.013
52963.261323 u 19.583 0.032
52963.262156 z 18.623 0.032
52963.262989 g 19.354 0.011
52971.250572 r 19.039 0.014
52971.251405 i 18.806 0.016
52971.252239 u 19.614 0.042
52971.253072 z 18.481 0.034
52971.253905 g 19.378 0.013
53351.181962 r 19.007 0.012
53351.182795 i 18.798 0.015
53351.183629 u 19.708 0.042
53351.184462 z 18.512 0.040
53351.185295 g 19.330 0.012
53622.439011 r 19.049 0.011
53622.439844 i 18.779 0.016
53622.440678 u 19.620 0.035
53622.441511 z 18.516 0.030
53622.442344 g 19.407 0.011
53627.396109 r 19.050 0.012
53627.396942 i 18.759 0.013
53627.397776 u 19.631 0.037
53627.398609 z 18.457 0.029
53627.399442 g 19.368 0.012
53634.388482 r 19.024 0.018
53634.389315 i 18.779 0.016
53634.390149 u 19.594 0.067
53634.390982 z 18.475 0.032
53634.391815 g 19.379 0.025
53638.429819 r 19.060 0.013
53638.430652 i 18.781 0.014
53638.431486 u 19.627 0.042
53638.432319 z 18.550 0.035
53638.433152 g 19.382 0.014
53640.393855 r 19.057 0.012
53640.394688 i 18.758 0.014
53640.395522 u 19.645 0.042
53640.396355 z 18.519 0.033
53640.397188 g 19.368 0.013
53643.436316 r 19.055 0.013
53643.437149 i 18.791 0.014
53643.437983 u 19.646 0.043
53643.438816 z 18.484 0.033
53643.439649 g 19.392 0.013
53646.455262 r 19.053 0.015
53646.456095 i 18.763 0.018
53646.456929 u 19.719 0.064
53646.457762 z 18.412 0.041
53646.458595 g 19.384 0.014
53657.274008 r 19.322 0.042
53657.274841 i 18.893 0.037
#53657.275675 u -99.000 0.242
53657.276508 z 18.776 0.113
#53657.277341 g -99.000 0.056
53663.455680 r 18.992 0.021
53663.456513 i 18.735 0.019
53663.457347 u 19.601 0.096
53663.458180 z 18.401 0.036
53663.459013 g 19.320 0.030
53664.390984 r 19.033 0.018
53664.391817 i 18.814 0.020
53664.392651 u 19.521 0.064
53664.393484 z 18.467 0.045
53664.394317 g 19.389 0.027
53665.455612 r 19.031 0.017
53665.456445 i 18.763 0.017
53665.457279 u 19.654 0.073
53665.458112 z 18.538 0.043
