51081.407046 r 18.835 0.011
51081.407879 i 18.849 0.015
51081.408713 u 19.186 0.027
51081.409546 z 18.916 0.043
51081.410379 g 19.106 0.011
51819.478176 r 18.910 0.012
51819.479009 i 18.980 0.016
51819.479843 u 19.369 0.033
51819.480676 z 19.069 0.049
51819.481509 g 19.169 0.013
51875.222056 r 18.951 0.011
51875.222889 i 18.983 0.016
51875.223723 u 19.424 0.029
51875.224556 z 19.011 0.051
51875.225389 g 19.247 0.012
52171.454413 r 18.835 0.013
52171.455246 i 18.896 0.017
52171.456080 u 19.253 0.028
52171.456913 z 18.933 0.040
#52171.457746 g -99.000 0.012
52225.302836 r 18.737 0.010
52225.303669 i 18.800 0.013
52225.304503 u 19.015 0.023
52225.305336 z 18.860 0.041
52225.306169 g 18.926 0.009
52288.137259 r 18.734 0.010
52288.138092 i 18.751 0.013
52288.138926 u 19.037 0.027
52288.139759 z 18.816 0.034
52288.140592 g 18.928 0.010
52551.410546 r 18.796 0.010
52551.411379 i 18.854 0.014
52551.412213 u 19.248 0.027
52551.413046 z 18.931 0.040
52551.413879 g 19.067 0.010
52558.443418 r 18.791 0.010
52558.444251 i 18.848 0.014
52558.445085 u 19.180 0.026
52558.445918 z 18.902 0.040
52558.446751 g 19.039 0.010
52578.315026 r 18.742 0.009
52578.315859 i 18.810 0.013
52578.316693 u 19.115 0.023
52578.317526 z 18.879 0.036
52578.318359 g 18.967 0.009
52585.278008 r 18.754 0.010
52585.278841 i 18.772 0.015
52585.279675 u 19.152 0.025
52585.280508 z 18.952 0.053
52585.281341 g 18.946 0.009
52909.444641 r 18.744 0.010
52909.445474 i 18.779 0.013
52909.446308 u 19.056 0.023
52909.447141 z 18.808 0.036
52909.447974 g 18.934 0.009
52910.414884 r 18.691 0.010
52910.415717 i 18.736 0.014
52910.416551 u 19.055 0.027
52910.417384 z 18.793 0.038
52910.418217 g 18.937 0.010
52935.342054 r 18.733 0.010
52935.342887 i 18.775 0.014
52935.343721 u 19.139 0.024
52935.344554 z 18.980 0.046
52935.345387 g 19.007 0.010
52963.265132 r 18.767 0.010
52963.265965 i 18.806 0.013
52963.266799 u 19.163 0.024
52963.267632 z 18.919 0.039
52963.268465 g 19.038 0.010
52971.256047 r 18.763 0.011
52971.256880 i 18.796 0.015
52971.257714 u 19.205 0.029
52971.258547 z 18.934 0.048
52971.259380 g 19.036 0.012
53351.187438 r 18.549 0.009
53351.188271 i 18.613 0.014
53351.189105 u 18.822 0.021
53351.189938 z 18.690 0.040
53351.190771 g 18.738 0.008
53622.444485 r 19.038 0.017
53622.445318 i 18.694 0.019
#53622.446152 u -99.000 0.027
53622.446985 z 18.687 0.036
53622.447818 g 18.962 0.015
53627.401583 r 18.693 0.009
53627.402416 i 18.763 0.013
#53627.403250 u -99.000 0.024
53627.404083 z 18.750 0.034
53627.404916 g 18.927 0.010
53634.393956 r 18.733 0.015
53634.394789 i 18.759 0.017
53634.395623 u 19.119 0.044
53634.396456 z 18.828 0.041
53634.397289 g 18.978 0.020
53638.435292 r 18.721 0.011
53638.436125 i 18.791 0.014
53638.436959 u 19.138 0.031
53638.437792 z 18.946 0.045
53638.438625 g 18.995 0.011
53640.399328 r 18.728 0.010
53640.400161 i 18.784 0.014
#53640.400995 u -99.000 0.029
53640.401828 z 18.823 0.039
53640.402661 g 18.970 0.011
53643.441803 r 18.682 0.010
53643.442636 i 18.798 0.015
53643.443470 u 19.108 0.031
53643.444303 z 18.852 0.044
53643.445136 g 18.993 0.011
53646.460736 r 18.750 0.012
53646.461569 i 18.770 0.015
53646.462403 u 19.187 0.030
53646.463236 z 18.794 0.040
53646.464069 g 19.032 0.012
53663.461152 r 18.748 0.017
53663.461985 i 18.763 0.019
53663.462819 u 19.084 0.059
53663.463652 z 18.992 0.051
53663.464485 g 19.041 0.024
53664.396458 r 18.752 0.016
53664.397291 i 18.809 0.022
53664.398125 u 19.153 0.043
53664.398958 z 18.841 0.042
53664.399791 g 19.019 0.017
53665.461085 r 18.742 0.013
53665.461918 i 18.828 0.018
53665.462752 u 19.349 0.086
53665.463585 z 18.975 0.056
53665.464418 g 19.062 0.016
53668.449701 r 18.772 0.013
53668.450534 i 18.834 0.020
53668.451368 u 19.161 0.045
53668.452201 z 18.878 0.054
53668.453034 g 19.040 0.015
53669.355703 r 18.772 0.011
53669.356536 i 18.817 0.016
53669.357370 u 19.220 0.032
53669.358203 z 18.851 0.045
53669.359036 g 19.022 0.012
53670.455673 r 18.778 0.012
