51081.405266 r 19.864 0.023
51081.406099 i 19.783 0.028
51081.406933 u 20.291 0.059
51081.407766 z 19.811 0.100
51081.408599 g 20.112 0.021
51819.476332 r 19.926 0.023
51819.477165 i 19.829 0.027
51819.477999 u 20.362 0.066
51819.478832 z 19.743 0.092
51819.479665 g 20.264 0.023
51875.220161 r 19.916 0.020
51875.220994 i 19.849 0.025
51875.221828 u 20.388 0.057
51875.222661 z 19.872 0.104
51875.223494 g 20.299 0.024
52171.452586 r 19.870 0.019
52171.453419 i 19.816 0.024
52171.454253 u 20.287 0.053
52171.455086 z 19.854 0.083
52171.455919 g 20.129 0.019
52225.301026 r 19.874 0.018
52225.301859 i 19.770 0.023
52225.302693 u 20.330 0.053
52225.303526 z 19.849 0.083
52225.304359 g 20.186 0.018
52288.135449 r 19.920 0.021
52288.136282 i 19.887 0.026
52288.137116 u 20.378 0.056
52288.137949 z 19.732 0.085
52288.138782 g 20.246 0.021
52551.408737 r 19.990 0.022
52551.409570 i 19.877 0.028
52551.410404 u 20.357 0.058
52551.411237 z 19.900 0.098
52551.412070 g 20.376 0.022
52558.441610 r 20.004 0.020
52558.442443 i 19.935 0.025
52558.443277 u 20.556 0.059
52558.444110 z 20.086 0.112
52558.444943 g 20.415 0.021
52578.313219 r 19.998 0.019
52578.314052 i 19.958 0.025
52578.314886 u 20.544 0.058
52578.315719 z 20.209 0.108
52578.316552 g 20.448 0.021
52585.276199 r 20.051 0.023
52585.277032 i 19.906 0.031
52585.277866 u 20.639 0.068
52585.278699 z 20.163 0.154
52585.279532 g 20.483 0.023
52909.442833 r 19.949 0.019
52909.443666 i 19.883 0.024
52909.444500 u 20.536 0.060
52909.445333 z 19.995 0.091
52909.446166 g 20.349 0.021
52910.413075 r 19.957 0.022
52910.413908 i 19.859 0.026
52910.414742 u 20.483 0.072
52910.415575 z 19.941 0.112
52910.416408 g 20.375 0.027
52935.340245 r 19.976 0.022
52935.341078 i 19.857 0.027
52935.341912 u 20.432 0.057
52935.342745 z 19.926 0.108
52935.343578 g 20.338 0.021
52963.263322 r 19.893 0.018
52963.264155 i 19.845 0.022
52963.264989 u 20.307 0.047
52963.265822 z 19.901 0.080
52963.266655 g 20.244 0.019
52971.254238 r 19.940 0.024
52971.255071 i 19.861 0.029
52971.255905 u 20.408 0.068
52971.256738 z 19.838 0.100
52971.257571 g 20.253 0.023
53351.185627 r 19.747 0.020
53351.186460 i 19.802 0.034
53351.187294 u 20.303 0.062
53351.188127 z 19.659 0.104
53351.188960 g 20.222 0.021
53622.442676 r 19.865 0.017
53622.443509 i 19.795 0.022
53622.444343 u 20.328 0.051
53622.445176 z 19.976 0.085
53622.446009 g 20.254 0.019
53627.399775 r 19.889 0.020
53627.400608 i 19.820 0.024
53627.401442 u 20.386 0.059
53627.402275 z 19.804 0.082
53627.403108 g 20.243 0.020
53634.392148 r 19.797 0.034
53634.392981 i 19.780 0.036
53634.393815 u 20.277 0.130
53634.394648 z 19.880 0.102
53634.395481 g 20.307 0.057
53638.433484 r 19.809 0.022
53638.434317 i 19.757 0.026
53638.435151 u 20.272 0.066
53638.435984 z 19.727 0.089
53638.436817 g 20.224 0.027
53640.397520 r 19.871 0.021
53640.398353 i 19.791 0.026
53640.399187 u 20.518 0.076
53640.400020 z 19.728 0.088
53640.400853 g 20.223 0.024
53643.439983 r 19.853 0.023
53643.440816 i 19.782 0.028
53643.441650 u 20.442 0.082
53643.442483 z 19.689 0.100
53643.443316 g 20.243 0.024
53646.458927 r 19.875 0.025
53646.459760 i 19.815 0.031
53646.460594 u 20.449 0.090
53646.461427 z 19.985 0.117
53646.462260 g 20.235 0.021
53657.277673 r 19.853 0.062
53657.278506 i 19.707 0.067
53657.279340 u 20.405 0.273
53657.280173 z 19.716 0.215
53657.281006 g 20.233 0.100
53663.459347 r 19.798 0.038
53663.460180 i 19.763 0.036
53663.461014 u 20.305 0.182
53663.461847 z 19.767 0.114
53663.462680 g 20.155 0.061
53665.459280 r 19.827 0.030
53665.460113 i 19.800 0.033
53665.460947 u 20.368 0.126
53665.461780 z 19.893 0.135
53665.462613 g 20.155 0.038
